"report_school_year","county_desc","district_name","staff_ind_desc","total_staff_count","avg_sal"
"2020-21","MONROE","UNIVERSITY PREP CS-YOUNG MEN","Classroom Teacher",46,51079.8913
"2020-21","MONROE","ROCHESTER PREP CHARTER SCHOOL 3","Principals & Asst. Principals",1,115763
"2020-21","MONROE","ROCHESTER PREP CHARTER SCHOOL 3","Classroom Teacher",31,47868.25806
"2020-21","MONROE","VERTUS CHARTER SCHOOL","Principals & Asst. Principals",1,117300
"2020-21","MONROE","EXPLORATION ELE CS - SCIENCE-TECHNOL","Principals & Asst. Principals",2,90000
"2020-21","MONROE","EXPLORATION ELE CS - SCIENCE-TECHNOL","Classroom Teacher",25,46732.76
"2020-21","MONROE","ACADEMY OF HEALTH SCIENCES CS","Principals & Asst. Principals",2,117513
"2020-21","MONROE","ACADEMY OF HEALTH SCIENCES CS","Classroom Teacher",13,57517.38462
"2020-21","MONROE","RUSH-HENRIETTA CSD","Principals & Asst. Principals",19,103699.6316
"2020-21","MONROE","RUSH-HENRIETTA CSD","Classroom Teacher",487,65679.14784
"2020-21","MONROE","BROCKPORT CSD","Principals & Asst. Principals",13,94030.92308
"2020-21","MONROE","BROCKPORT CSD","Classroom Teacher",252,63405.21429
"2020-21","MONROE","WEBSTER CSD","Principals & Asst. Principals",32,114686.5
"2020-21","MONROE","WEBSTER CSD","Classroom Teacher",636,69518.15723
"2020-21","MONROE","WHEATLAND-CHILI CSD","Principals & Asst. Principals",3,107974
"2020-21","MONROE","WHEATLAND-CHILI CSD","Classroom Teacher",72,59212.04167
"2020-21","MONROE","MONROE 1 BOCES","Principals & Asst. Principals",19,109302.7368
"2020-21","MONROE","MONROE 1 BOCES","Classroom Teacher",148,59405.22297
"2020-21","MONROE","MONROE 2-ORLEANS BOCES","Principals & Asst. Principals",8,103018
"2020-21","MONROE","MONROE 2-ORLEANS BOCES","Classroom Teacher",111,59629.79279
"2020-21","MONTGOMERY","AMSTERDAM CITY SD","Principals & Asst. Principals",14,100874.6429
"2020-21","MONTGOMERY","AMSTERDAM CITY SD","Classroom Teacher",235,67310.42979
"2020-21","MONTGOMERY","CANAJOHARIE CSD","Principals & Asst. Principals",2,100500
"2020-21","MONTGOMERY","CANAJOHARIE CSD","Classroom Teacher",77,73812.4026
"2020-21","MONTGOMERY","FONDA-FULTONVILLE CSD","Principals & Asst. Principals",3,99449.66667
"2020-21","MONTGOMERY","FONDA-FULTONVILLE CSD","Classroom Teacher",100,75243.95
"2020-21","MONTGOMERY","FORT PLAIN CSD","Principals & Asst. Principals",2,107457.5
"2020-21","MONTGOMERY","FORT PLAIN CSD","Classroom Teacher",74,74935.21622
"2020-21","MONTGOMERY","OPPENHEIM-EPHRATAH-ST. JOHNSVILLE CS","Principals & Asst. Principals",1,95858
"2020-21","MONTGOMERY","OPPENHEIM-EPHRATAH-ST. JOHNSVILLE CS","Classroom Teacher",63,65727.38095
"2020-21","NASSAU","GLEN COVE CITY SD","Principals & Asst. Principals",10,170020.8
"2020-21","NASSAU","GLEN COVE CITY SD","Classroom Teacher",289,100833.9135
"2020-21","NASSAU","HEMPSTEAD UFSD","Principals & Asst. Principals",19,147849.1579
"2020-21","NASSAU","HEMPSTEAD UFSD","Classroom Teacher",360,95334.33889
"2020-21","NASSAU","ACADEMY CHARTER SCHOOL","Principals & Asst. Principals",8,116662.5
"2020-21","NASSAU","ACADEMY CHARTER SCHOOL","Classroom Teacher",111,68553.48649
"2020-21","NASSAU","EVERGREEN CHARTER SCHOOL","Principals & Asst. Principals",1,150000
"2020-21","NASSAU","EVERGREEN CHARTER SCHOOL","Classroom Teacher",57,67274.22807
"2020-21","NASSAU","UNIONDALE UFSD","Principals & Asst. Principals",18,162583.8333
"2020-21","NASSAU","UNIONDALE UFSD","Classroom Teacher",557,118075.3447
"2020-21","NASSAU","ACADEMY CHARTER SCHOOL-UNIONDALE","Principals & Asst. Principals",3,115666.6667
"2020-21","NASSAU","ACADEMY CHARTER SCHOOL-UNIONDALE","Classroom Teacher",32,68666.34375
"2020-21","NASSAU","EAST MEADOW UFSD","Principals & Asst. Principals",20,168554.8
"2020-21","NASSAU","EAST MEADOW UFSD","Classroom Teacher",644,108296.2453
"2020-21","NASSAU","NORTH BELLMORE UFSD","Principals & Asst. Principals",6,162041.6667
"2020-21","NASSAU","NORTH BELLMORE UFSD","Classroom Teacher",153,105020.6601
"2020-21","NASSAU","LEVITTOWN UFSD","Principals & Asst. Principals",18,170072.5556
"2020-21","NASSAU","LEVITTOWN UFSD","Classroom Teacher",621,116046.6538
"2020-21","NASSAU","SEAFORD UFSD","Principals & Asst. Principals",9,145649.7778
"2020-21","NASSAU","SEAFORD UFSD","Classroom Teacher",207,107786.0145
"2020-21","NASSAU","BELLMORE UFSD","Principals & Asst. Principals",3,178606
"2020-21","NASSAU","BELLMORE UFSD","Classroom Teacher",82,113388.3902
"2020-21","NASSAU","ROOSEVELT UFSD","Principals & Asst. Principals",12,128015.5833
"2020-21","NASSAU","ROOSEVELT UFSD","Classroom Teacher",245,95561.95102
"2020-21","NASSAU","ROOSEVELT CHILDREN'S ACADEMY CS","Principals & Asst. Principals",2,135000
"2020-21","NASSAU","ROOSEVELT CHILDREN'S ACADEMY CS","Classroom Teacher",52,62128.84615
"2020-21","NASSAU","FREEPORT UFSD","Principals & Asst. Principals",21,151527.9524
"2020-21","NASSAU","FREEPORT UFSD","Classroom Teacher",508,98245.68504
"2020-21","NASSAU","BALDWIN UFSD","Principals & Asst. Principals",16,163570.6875
"2020-21","NASSAU","BALDWIN UFSD","Classroom Teacher",385,107960.4857
"2020-21","NASSAU","OCEANSIDE UFSD","Principals & Asst. Principals",14,163364.2143
"2020-21","NASSAU","OCEANSIDE UFSD","Classroom Teacher",469,108612.4371
"2020-21","NASSAU","MALVERNE UFSD","Principals & Asst. Principals",7,167968.5714
"2020-21","NASSAU","MALVERNE UFSD","Classroom Teacher",155,108948.8323
"2020-21","NASSAU","VALLEY STREAM 13 UFSD","Principals & Asst. Principals",4,174890.75
"2020-21","NASSAU","VALLEY STREAM 13 UFSD","Classroom Teacher",179,109262.0391
"2020-21","NASSAU","HEWLETT-WOODMERE UFSD","Principals & Asst. Principals",11,180469.7273
"2020-21","NASSAU","HEWLETT-WOODMERE UFSD","Classroom Teacher",300,120180.05
"2020-21","NASSAU","LAWRENCE UFSD","Principals & Asst. Principals",11,134511.8182
"2020-21","NASSAU","LAWRENCE UFSD","Classroom Teacher",186,113094.957
"2020-21","NASSAU","ELMONT UFSD","Principals & Asst. Principals",15,131045.4
"2020-21","NASSAU","ELMONT UFSD","Classroom Teacher",310,99349.83226
"2020-21","NASSAU","FRANKLIN SQUARE UFSD","Principals & Asst. Principals",6,150833.3333
"2020-21","NASSAU","FRANKLIN SQUARE UFSD","Classroom Teacher",137,93827.0073
"2020-21","NASSAU","GARDEN CITY UFSD","Principals & Asst. Principals",13,159257.4615
"2020-21","NASSAU","GARDEN CITY UFSD","Classroom Teacher",309,116445.9223
"2020-21","NASSAU","EAST ROCKAWAY UFSD","Principals & Asst. Principals",5,164755.6
"2020-21","NASSAU","EAST ROCKAWAY UFSD","Classroom Teacher",111,108931.2703
"2020-21","NASSAU","LYNBROOK UFSD","Principals & Asst. Principals",8,176448.5
"2020-21","NASSAU","LYNBROOK UFSD","Classroom Teacher",292,105886.6575
"2020-21","NASSAU","ROCKVILLE CENTRE UFSD","Principals & Asst. Principals",13,178662.6154
"2020-21","NASSAU","ROCKVILLE CENTRE UFSD","Classroom Teacher",327,116572.9878
"2020-21","NASSAU","FLORAL PARK-BELLEROSE UFSD","Principals & Asst. Principals",4,142395.5
"2020-21","NASSAU","FLORAL PARK-BELLEROSE UFSD","Classroom Teacher",109,96705.9633
"2020-21","NASSAU","WANTAGH UFSD","Principals & Asst. Principals",8,165399.25
"2020-21","NASSAU","WANTAGH UFSD","Classroom Teacher",261,105484
"2020-21","NASSAU","VALLEY STREAM 24 UFSD","Principals & Asst. Principals",3,160124.6667
"2020-21","NASSAU","VALLEY STREAM 24 UFSD","Classroom Teacher",92,111394.837
"2020-21","NASSAU","MERRICK UFSD","Principals & Asst. Principals",5,182580
"2020-21","NASSAU","MERRICK UFSD","Classroom Teacher",157,119869.2548
"2020-21","NASSAU","ISLAND TREES UFSD","Principals & Asst. Principals",6,161701.3333
"2020-21","NASSAU","ISLAND TREES UFSD","Classroom Teacher",186,111207.7634
"2020-21","NASSAU","WEST HEMPSTEAD UFSD","Principals & Asst. Principals",7,146346.7143
"2020-21","NASSAU","WEST HEMPSTEAD UFSD","Classroom Teacher",151,97623.4702
"2020-21","NASSAU","NORTH MERRICK UFSD","Principals & Asst. Principals",3,160395
"2020-21","NASSAU","NORTH MERRICK UFSD","Classroom Teacher",85,109015.6353
"2020-21","NASSAU","VALLEY STREAM 30 UFSD","Principals & Asst. Principals",7,146921.8571
"2020-21","NASSAU","VALLEY STREAM 30 UFSD","Classroom Teacher",115,107615.687
"2020-21","NASSAU","ISLAND PARK UFSD","Principals & Asst. Principals",2,145474
"2020-21","NASSAU","ISLAND PARK UFSD","Classroom Teacher",80,106076.0375
"2020-21","NASSAU","VALLEY STREAM CENTRAL HS DISTRICT","Principals & Asst. Principals",12,163502.6667
"2020-21","NASSAU","VALLEY STREAM CENTRAL HS DISTRICT","Classroom Teacher",375,109407.6
"2020-21","NASSAU","SEWANHAKA CENTRAL HS DISTRICT","Principals & Asst. Principals",17,170923.2941
"2020-21","NASSAU","SEWANHAKA CENTRAL HS DISTRICT","Classroom Teacher",612,108612.9297
"2020-21","NASSAU","BELLMORE-MERRICK CENTRAL HS DISTRICT","Principals & Asst. Principals",16,171450.5625
"2020-21","NASSAU","BELLMORE-MERRICK CENTRAL HS DISTRICT","Classroom Teacher",469,115295.0789
"2020-21","NASSAU","LONG BEACH CITY SD","Principals & Asst. Principals",15,166350.7333
"2020-21","NASSAU","LONG BEACH CITY SD","Classroom Teacher",388,106125.4742
"2020-21","NASSAU","WESTBURY UFSD","Principals & Asst. Principals",13,168796.5385
"2020-21","NASSAU","WESTBURY UFSD","Classroom Teacher",345,114740.2783
"2020-21","NASSAU","EAST WILLISTON UFSD","Principals & Asst. Principals",7,168510.7143
"2020-21","NASSAU","EAST WILLISTON UFSD","Classroom Teacher",194,109457.4639
"2020-21","NASSAU","ROSLYN UFSD","Principals & Asst. Principals",13,178656.8462
"2020-21","NASSAU","ROSLYN UFSD","Classroom Teacher",274,120488.3613
"2020-21","NASSAU","PORT WASHINGTON UFSD","Principals & Asst. Principals",15,162850.4667
"2020-21","NASSAU","PORT WASHINGTON UFSD","Classroom Teacher",470,111748.7
"2020-21","NASSAU","NEW HYDE PARK-GARDEN CITY PARK UFSD","Principals & Asst. Principals",5,142908.6
"2020-21","NASSAU","NEW HYDE PARK-GARDEN CITY PARK UFSD","Classroom Teacher",122,99621.44262
"2020-21","NASSAU","MANHASSET UFSD","Principals & Asst. Principals",6,173841.6667
"2020-21","NASSAU","MANHASSET UFSD","Classroom Teacher",260,103299.8731
"2020-21","NASSAU","GREAT NECK UFSD","Principals & Asst. Principals",24,201906.7083
"2020-21","NASSAU","GREAT NECK UFSD","Classroom Teacher",692,110171
"2020-21","NASSAU","HERRICKS UFSD","Principals & Asst. Principals",10,183210.7
"2020-21","NASSAU","HERRICKS UFSD","Classroom Teacher",378,112094.5344
"2020-21","NASSAU","MINEOLA UFSD","Principals & Asst. Principals",14,156948.9286
"2020-21","NASSAU","MINEOLA UFSD","Classroom Teacher",242,112255.2893
"2020-21","NASSAU","CARLE PLACE UFSD","Principals & Asst. Principals",5,178728.4
"2020-21","NASSAU","CARLE PLACE UFSD","Classroom Teacher",147,116326.6054
"2020-21","NASSAU","NORTH SHORE CSD","Principals & Asst. Principals",8,183024.75
"2020-21","NASSAU","NORTH SHORE CSD","Classroom Teacher",308,116148.8994
"2020-21","NASSAU","SYOSSET CSD","Principals & Asst. Principals",20,188720.05
"2020-21","NASSAU","SYOSSET CSD","Classroom Teacher",677,116365.421
"2020-21","NASSAU","LOCUST VALLEY CSD","Principals & Asst. Principals",10,182890.3
"2020-21","NASSAU","LOCUST VALLEY CSD","Classroom Teacher",188,114579.7713
"2020-21","NASSAU","PLAINVIEW-OLD BETHPAGE CSD","Principals & Asst. Principals",17,160218.0588
"2020-21","NASSAU","PLAINVIEW-OLD BETHPAGE CSD","Classroom Teacher",513,106452.6511
"2020-21","NASSAU","OYSTER BAY-EAST NORWICH CSD","Principals & Asst. Principals",5,157805
"2020-21","NASSAU","OYSTER BAY-EAST NORWICH CSD","Classroom Teacher",147,113891.9728
"2020-21","NASSAU","JERICHO UFSD","Principals & Asst. Principals",9,202853.5556
"2020-21","NASSAU","JERICHO UFSD","Classroom Teacher",279,126305.0573
"2020-21","NASSAU","HICKSVILLE UFSD","Principals & Asst. Principals",17,166883.7059
"2020-21","NASSAU","HICKSVILLE UFSD","Classroom Teacher",421,109175.9691
"2020-21","NASSAU","PLAINEDGE UFSD","Principals & Asst. Principals",9,183342.2222
"2020-21","NASSAU","PLAINEDGE UFSD","Classroom Teacher",263,115437.0875
"2020-21","NASSAU","BETHPAGE UFSD","Principals & Asst. Principals",8,188304.625
"2020-21","NASSAU","BETHPAGE UFSD","Classroom Teacher",261,115937.0996
"2020-21","NASSAU","FARMINGDALE UFSD","Principals & Asst. Principals",13,184390.5385
"2020-21","NASSAU","FARMINGDALE UFSD","Classroom Teacher",499,103237.1483
"2020-21","NASSAU","MASSAPEQUA UFSD","Principals & Asst. Principals",20,155391.8
"2020-21","NASSAU","MASSAPEQUA UFSD","Classroom Teacher",629,111775.7377
"2020-21","NASSAU","NASSAU BOCES","Principals & Asst. Principals",38,136001.6053
"2020-21","NASSAU","NASSAU BOCES","Classroom Teacher",379,102566.1768
"2020-21","NEW YORK","NYC SPEC SCHOOLS - DIST 75","Principals & Asst. Principals",252,155727.754
"2020-21","NEW YORK","NYC SPEC SCHOOLS - DIST 75","Classroom Teacher",4655,92386.51343
"2020-21","NEW YORK","NYC GEOG DIST # 1 - MANHATTAN","Principals & Asst. Principals",50,154207.84
"2020-21","NEW YORK","NYC GEOG DIST # 1 - MANHATTAN","Classroom Teacher",894,95555.03132
"2020-21","NEW YORK","GIRLS PREP CHARTER SCHOOL","Principals & Asst. Principals",2,153750
"2020-21","NEW YORK","GIRLS PREP CHARTER SCHOOL","Classroom Teacher",45,72620.4
"2020-21","NEW YORK","MANHATTAN CHARTER SCHOOL","Principals & Asst. Principals",2,168224.5
"2020-21","NEW YORK","MANHATTAN CHARTER SCHOOL","Classroom Teacher",18,71987.05556
"2020-21","NEW YORK","MANHATTAN CHARTER SCHOOL II","Principals & Asst. Principals",2,132569.5
"2020-21","NEW YORK","MANHATTAN CHARTER SCHOOL II","Classroom Teacher",11,70290.36364
"2020-21","NEW YORK","GREAT OAKS CHARTER SCHOOL","Principals & Asst. Principals",1,125000
"2020-21","NEW YORK","GREAT OAKS CHARTER SCHOOL","Classroom Teacher",4,67887.5
"2020-21","NEW YORK","NYC GEOG DIST # 2 - MANHATTAN","Principals & Asst. Principals",276,155722.8659
"2020-21","NEW YORK","NYC GEOG DIST # 2 - MANHATTAN","Classroom Teacher",4086,96629.18576
"2020-21","NEW YORK","JOHN V LINDSAY WILDCAT ACADEMY CS","Principals & Asst. Principals",2,192010.5
"2020-21","NEW YORK","JOHN V LINDSAY WILDCAT ACADEMY CS","Classroom Teacher",21,99152.04762
"2020-21","NEW YORK","BROOME ST ACADEMY CHARTER HS","Classroom Teacher",32,71402.6875
"2020-21","NEW YORK","SUCCESS ACAD CS-UNION SQUARE","Principals & Asst. Principals",7,96614.28571
"2020-21","NEW YORK","SUCCESS ACAD CS-HELL'S KITCHEN","Principals & Asst. Principals",4,104040.75
"2020-21","NEW YORK","SUCCESS ACADEMY CS-HUDSON YARDS","Principals & Asst. Principals",3,119469.3333
"2020-21","NEW YORK","NYC GEOG DIST # 3 - MANHATTAN","Principals & Asst. Principals",94,154256.0745
"2020-21","NEW YORK","NYC GEOG DIST # 3 - MANHATTAN","Classroom Teacher",1522,95854.13601
"2020-21","NEW YORK","SISULU-WALKER CHARTER SCHOOL","Classroom Teacher",18,62564.77778
"2020-21","NEW YORK","OPPORTUNITY CHARTER SCHOOL","Principals & Asst. Principals",2,160796
"2020-21","NEW YORK","OPPORTUNITY CHARTER SCHOOL","Classroom Teacher",46,84942.41304
"2020-21","NEW YORK","FUTURE LEADERS INSTITUTE CS","Principals & Asst. Principals",2,150454.5
"2020-21","NEW YORK","FUTURE LEADERS INSTITUTE CS","Classroom Teacher",20,83616.55
"2020-21","NEW YORK","SUCCESS ACADEMY CHARTER-HARLEM 1","Principals & Asst. Principals",30,93791.73333
"2020-21","NEW YORK","SUCCESS ACADEMY CS-HARLEM 4","Principals & Asst. Principals",3,105416.6667
"2020-21","NEW YORK","SUCCESS ACADEMY CS-UPPER WEST","Principals & Asst. Principals",8,117975
"2020-21","NEW YORK","HARLEM HEBREW LANGUAGE ACADEMY","Classroom Teacher",14,64245.57143
"2020-21","NEW YORK","NYC GEOG DIST # 4 - MANHATTAN","Principals & Asst. Principals",60,157063.0667
"2020-21","NEW YORK","NYC GEOG DIST # 4 - MANHATTAN","Classroom Teacher",995,94807.21608
"2020-21","NEW YORK","AMBER CHARTER SCHOOL EAST HARLEM","Principals & Asst. Principals",2,116000
"2020-21","NEW YORK","AMBER CHARTER SCHOOL EAST HARLEM","Classroom Teacher",30,76806.5
"2020-21","NEW YORK","HARLEM PREP CHARTER SCHOOL","Principals & Asst. Principals",6,112750
"2020-21","NEW YORK","HARLEM PREP CHARTER SCHOOL","Classroom Teacher",88,65161.57955
"2020-21","NEW YORK","HARLEM VILLAGE ACADEMY EAST CS","Principals & Asst. Principals",7,119642.8571
"2020-21","NEW YORK","HARLEM VILLAGE ACADEMY EAST CS","Classroom Teacher",78,77538.46154
"2020-21","NEW YORK","DREAM CHARTER SCHOOL","Principals & Asst. Principals",4,122705
"2020-21","NEW YORK","DREAM CHARTER SCHOOL","Classroom Teacher",32,74666.0625
"2020-21","NEW YORK","SUCCESS ACADEMY CS - HARLEM 3","Principals & Asst. Principals",6,113393.8333
"2020-21","NEW YORK","INNOVATION CHARTER HIGH SCHOOL","Principals & Asst. Principals",1,176794
"2020-21","NEW YORK","INNOVATION CHARTER HIGH SCHOOL","Classroom Teacher",32,77851.71875
"2020-21","NEW YORK","EAST HARLEM SCHOLARS ACADEMY CS","Classroom Teacher",25,75001.88
"2020-21","NEW YORK","EAST HARLEM SCHOLARS ACADEMY CS II","Classroom Teacher",10,67557.6
"2020-21","NEW YORK","NYC AUTISM CHARTER-EAST HARLEM","Principals & Asst. Principals",1,128104
"2020-21","NEW YORK","NYC AUTISM CHARTER-EAST HARLEM","Classroom Teacher",10,62596.6
"2020-21","NEW YORK","CAPITAL PREP (CP) HARLEM CS","Principals & Asst. Principals",2,164355
"2020-21","NEW YORK","CAPITAL PREP (CP) HARLEM CS","Classroom Teacher",14,70158.78571
"2020-21","NEW YORK","NYC GEOG DIST # 5 - MANHATTAN","Principals & Asst. Principals",52,160082.5
"2020-21","NEW YORK","NYC GEOG DIST # 5 - MANHATTAN","Classroom Teacher",822,98527.60827
"2020-21","NEW YORK","HARLEM VILLAGE ACADEMY WEST CS","Principals & Asst. Principals",6,111166.6667
"2020-21","NEW YORK","HARLEM VILLAGE ACADEMY WEST CS","Classroom Teacher",89,77125.69663
"2020-21","NEW YORK","KIPP STAR COLLEGE PREP CS","Principals & Asst. Principals",2,160843.5
"2020-21","NEW YORK","KIPP STAR COLLEGE PREP CS","Classroom Teacher",56,79302.125
"2020-21","NEW YORK","HARLEM CHILDREN'S ZONE PROMISE","Principals & Asst. Principals",3,174333.3333
"2020-21","NEW YORK","HARLEM CHILDREN'S ZONE PROMISE","Classroom Teacher",79,77907.62025
"2020-21","NEW YORK","KIPP INFINITY CHARTER SCHOOL","Principals & Asst. Principals",5,158176.2
"2020-21","NEW YORK","KIPP INFINITY CHARTER SCHOOL","Classroom Teacher",176,90476.52841
"2020-21","NEW YORK","HARLEM CHLDRN ZONE ACADEMY II","Principals & Asst. Principals",3,180800
"2020-21","NEW YORK","HARLEM CHLDRN ZONE ACADEMY II","Classroom Teacher",73,76795.32877
"2020-21","NEW YORK","DEMOCRACY PREP CHARTER SCHOOL","Principals & Asst. Principals",4,111875
"2020-21","NEW YORK","DEMOCRACY PREP CHARTER SCHOOL","Classroom Teacher",54,69964.88889
"2020-21","NEW YORK","SUCCESS ACADEMY CS-HARLEM 2","Principals & Asst. Principals",7,99735.71429
"2020-21","NEW YORK","ST HOPE LEADERSHIP ACADEMY CS","Principals & Asst. Principals",2,160097.5
"2020-21","NEW YORK","ST HOPE LEADERSHIP ACADEMY CS","Classroom Teacher",25,79538.6
"2020-21","NEW YORK","SUCCESS ACADEMY CS-HARLEM 5","Principals & Asst. Principals",9,101255.5556
"2020-21","NEW YORK","DEMOCRACY PREP HARLEM CHARTER SCHOOL","Principals & Asst. Principals",7,111285.7143
"2020-21","NEW YORK","DEMOCRACY PREP HARLEM CHARTER SCHOOL","Classroom Teacher",85,68545.38824
"2020-21","NEW YORK","DEMOCRACY PREP ENDURANCE CS","Principals & Asst. Principals",6,115666.6667
"2020-21","NEW YORK","DEMOCRACY PREP ENDURANCE CS","Classroom Teacher",56,63749.125
"2020-21","NEW YORK","GLOBAL COMMUNITY CHARTER SCHOOL","Principals & Asst. Principals",2,136200
"2020-21","NEW YORK","GLOBAL COMMUNITY CHARTER SCHOOL","Classroom Teacher",34,73282.35294
"2020-21","NEW YORK","SUCCESS ACADEMYCS-HARLEM 6","Principals & Asst. Principals",3,103333.3333
"2020-21","NEW YORK","HARLEM VILLAGE ACADEMY WEST 2 CS","Principals & Asst. Principals",1,134000
"2020-21","NEW YORK","HARLEM VILLAGE ACADEMY WEST 2 CS","Classroom Teacher",14,71678.57143
"2020-21","NEW YORK","STOREFRONT ACADEMY HARLEM CS","Classroom Teacher",5,61800
"2020-21","NEW YORK","NYC GEOG DIST # 6 - MANHATTAN","Principals & Asst. Principals",114,154292.7544
"2020-21","NEW YORK","NYC GEOG DIST # 6 - MANHATTAN","Classroom Teacher",1569,99376.45507
"2020-21","NEW YORK","NEW HEIGHTS ACADEMY CHARTER SCHOOL","Principals & Asst. Principals",4,132541.25
"2020-21","NEW YORK","NEW HEIGHTS ACADEMY CHARTER SCHOOL","Classroom Teacher",52,76443.88462
"2020-21","NEW YORK","EQUITY PROJECT CHARTER SCHOOL","Principals & Asst. Principals",1,120000
"2020-21","NEW YORK","EQUITY PROJECT CHARTER SCHOOL","Classroom Teacher",86,122819.8023
"2020-21","NEW YORK","INWOOD ACAD FOR LEADERSHIP CS","Principals & Asst. Principals",8,111803.125
"2020-21","NEW YORK","KIPP NYC WASHINGTON HEIGHTS ACADEMY","Principals & Asst. Principals",2,164969.5
"2020-21","NEW YORK","KIPP NYC WASHINGTON HEIGHTS ACADEMY","Classroom Teacher",59,83477.9661
"2020-21","NEW YORK","SUCCESS ACADEMY CS - WASHINGTON HGTS","Principals & Asst. Principals",4,95000
"2020-21","NEW YORK","SCHOOL IN THE SQUARE PUBLIC CS","Principals & Asst. Principals",2,166635
"2020-21","NEW YORK","SCHOOL IN THE SQUARE PUBLIC CS","Classroom Teacher",40,81744.55
"2020-21","NEW YORK","WHIN MUSIC COMMUNITY CS","Classroom Teacher",22,66872.72727
"2020-21","BRONX","NYC GEOG DIST # 7 - BRONX","Principals & Asst. Principals",97,156219.6186
"2020-21","BRONX","NYC GEOG DIST # 7 - BRONX","Classroom Teacher",1421,94492.3582
"2020-21","BRONX","KIPP ACADEMY CHARTER SCHOOL","Principals & Asst. Principals",4,163567.75
"2020-21","BRONX","KIPP ACADEMY CHARTER SCHOOL","Classroom Teacher",172,90215.2907
"2020-21","BRONX","BRONX CHARTER SCHOOL FOR CHILDREN","Principals & Asst. Principals",2,144570
"2020-21","BRONX","SOUTH BRONX CHARTER SCHOOL","Principals & Asst. Principals",2,177727.5
"2020-21","BRONX","SOUTH BRONX CHARTER SCHOOL","Classroom Teacher",24,66995.875
"2020-21","BRONX","BGLIG-SHIRLEY RODRIGUEZ-REMENESKI CS","Principals & Asst. Principals",2,115602
"2020-21","BRONX","BGLIG-SHIRLEY RODRIGUEZ-REMENESKI CS","Classroom Teacher",23,61319.86957
"2020-21","BRONX","UNIVERSITY PREP CHARTER HIGH SCHOOL","Principals & Asst. Principals",4,169192.5
"2020-21","BRONX","MOTT HAVEN ACADEMY CHARTER SCHOOL","Principals & Asst. Principals",5,138200
"2020-21","BRONX","MOTT HAVEN ACADEMY CHARTER SCHOOL","Classroom Teacher",38,74015.44737
"2020-21","BRONX","NYC CHARTER HS - AECI","Principals & Asst. Principals",3,148474.3333
"2020-21","BRONX","NYC CHARTER HS - AECI","Classroom Teacher",34,76703.02941
"2020-21","BRONX","ACADEMIC LEADERSHIP CHARTER SCHOOL","Classroom Teacher",25,68994.4
"2020-21","BRONX","SUCCESS ACADEMY CHARTER-BRONX 1","Principals & Asst. Principals",4,101100
"2020-21","BRONX","BOYS PREP CHARTER SCHOOL OF NY","Principals & Asst. Principals",1,175000
"2020-21","BRONX","BOYS PREP CHARTER SCHOOL OF NY","Classroom Teacher",61,69790.47541
"2020-21","BRONX","BRILLA COLLEGE PREP CS","Principals & Asst. Principals",2,117500
"2020-21","BRONX","BRILLA COLLEGE PREP CS","Classroom Teacher",54,71306.51852
"2020-21","BRONX","FAMILY LIFE ACADEMY CS II","Principals & Asst. Principals",4,139025.25
"2020-21","BRONX","FAMILY LIFE ACADEMY CS II","Classroom Teacher",38,66819.13158
"2020-21","BRONX","SOUTH BRONX CLASSICAL CS II","Principals & Asst. Principals",1,112000
"2020-21","BRONX","SOUTH BRONX CLASSICAL CS II","Classroom Teacher",23,68695.65217
"2020-21","BRONX","AMERICAN DREAM CHARTER SCHOOL","Principals & Asst. Principals",5,95862.8
"2020-21","BRONX","FAMILY LIFE ACADEMY CS III","Principals & Asst. Principals",2,132968
"2020-21","BRONX","FAMILY LIFE ACADEMY CS III","Classroom Teacher",10,71357.2
"2020-21","BRONX","STOREFRONT ACADEMY CS","Classroom Teacher",25,58960
"2020-21","BRONX","BRILLA VERITAS CHARTER SCHOOL","Principals & Asst. Principals",3,104333.3333
"2020-21","BRONX","BRILLA VERITAS CHARTER SCHOOL","Classroom Teacher",29,69617.31034
"2020-21","BRONX","LEGACY COLLEGE PREPARATORY CS","Principals & Asst. Principals",3,138050
"2020-21","BRONX","LEGACY COLLEGE PREPARATORY CS","Classroom Teacher",45,70326.93333
"2020-21","BRONX","KIPP FREEDOM CHARTER SCHOOL","Principals & Asst. Principals",2,153765
"2020-21","BRONX","KIPP FREEDOM CHARTER SCHOOL","Classroom Teacher",34,74800.17647
"2020-21","BRONX","URBAN DOVE TEAM CHARTER SCHOOL II","Principals & Asst. Principals",1,130000
"2020-21","BRONX","URBAN DOVE TEAM CHARTER SCHOOL II","Classroom Teacher",25,72105.72
"2020-21","BRONX","CREO COLLEGE PREP CHARTER SCHOOL","Principals & Asst. Principals",1,133900
"2020-21","BRONX","CREO COLLEGE PREP CHARTER SCHOOL","Classroom Teacher",17,69335.52941
"2020-21","BRONX","DREAM CHARTER SCHOOL MOTT HAVEN","Principals & Asst. Principals",2,120000
"2020-21","BRONX","DREAM CHARTER SCHOOL MOTT HAVEN","Classroom Teacher",6,82897.33333
"2020-21","BRONX","UNIVERSITY PREP CHARTER MS","Principals & Asst. Principals",2,165795
"2020-21","BRONX","UNIVERSITY PREP CHARTER MS","Classroom Teacher",20,69312.4
"2020-21","BRONX","GIRLS PREP CS - BRONX II","Principals & Asst. Principals",1,150000
