"id_name","NewCasesStudents","NewCasesTeachers","NewCasesStaff","Norm.New.Stud","share_inperson","share_hybrid","share_virtual","year","pupil_count_tot","per_federal_exp","per_state_local_exp","per_fed_state_local_exp","num_princ","num_teach","num_counselors","num_social","per_turn_all","per_turn_five_yrs","per_free_lunch","per_reduced_lunch","ELA_per_prof.18","math_per_prof.18","entity_name","student_teacher_ratio","district_name","report_school_year","Princ_Sal","Teacher_Sal"
400301060000,116,13,10,50.3690838037343,0.0687840627777778,0.931215935555556,0,2021,1860,865,18744,19609,4,144,5,3,11,29,14,2,93,97,"LEWISTON-PORTER CSD",12.9166666666667,"LEWISTON-PORTER CSD","2020-21",113568.6667,82909.08333
400400010000,217,26,34,42.6158680282797,0.0035303213,0.838925941,0.1575437409,2021,4179,1086,17787,18872,7,336,18,4,8,11,52,6,85,84,"LOCKPORT CITY SD",12.4375,"LOCKPORT CITY SD","2020-21",109463.4286,77820.60714
400601060000,53,13,6,31.25,0.327134911428571,0.641012684285714,0.0318524067142857,2021,1305,696,20794,21490,5,107,6,0,10,30,36,7,89,88,"NEWFANE CSD",12.196261682243,"NEWFANE CSD","2020-21",91520.33333,79271.42056
400701060000,188,31,18,46.6269841269841,0.500027368888889,0.485106061111111,0.0148665787888889,2021,3314,704,18613,19316,6,261,13,3,7,15,34,3,90,92,"NIAGARA-WHEATFIELD CSD",12.6973180076628,"NIAGARA-WHEATFIELD CSD","2020-21",98441.6,82555.66795
400800010000,242,58,38,34.7901092581944,0,0.979234069,0.02076591767,2021,6813,1938,15382,17321,12,365,24,7,10,4,76,4,68,70,"NIAGARA FALLS CITY SD",18.6657534246575,"NIAGARA FALLS CITY SD","2020-21",129488.5,86055.10137
400900010000,172,34,34,43.5774005573854,0,1,0,2021,3101,861,17550,18412,6,278,11,10,8,9,38,4,81,88,"NORTH TONAWANDA CITY SD",11.1546762589928,"NORTH TONAWANDA CITY SD","2020-21",89408.8,77311.85971
401001060000,150,23,15,54.4267053701016,0,1,0,2021,2927,251,15144,15395,4,229,9,3,8,36,13,2,93,94,"STARPOINT CSD",12.7816593886463,"STARPOINT CSD","2020-21",106093.75,72360.65179
401201060000,45,6,6,31.4905528341498,0,1,0,2021,1197,688,16780,17468,3,88,4,0,11,40,33,2,89,93,"ROYALTON-HARTLAND CSD",13.6022727272727,"ROYALTON-HARTLAND CSD","2020-21",107490.6667,70662.36364
401301040000,26,11,0,29.7823596792669,0,1,0,2021,690,798,20480,21277,1,61,3,0,8,17,45,5,88,97,"BARKER CSD",11.3114754098361,"BARKER CSD","2020-21",123900,76123.62295
401501060000,63,8,11,50.4,0.4571827875,0.54281722,0,2021,1017,795,19628,20423,3,87,4,0,7,8,32,8,86,91,"WILSON CSD",11.6896551724138,"WILSON CSD","2020-21",106877.5,80625.01149
410401060000,66,13,6,49.3642483171279,0.228657705714286,0.541345962857143,0.229996336571429,2021,1161,650,18648,19298,4,89,6,0,9,22,50,6,94,93,"ADIRONDACK CSD",13.0449438202247,"ADIRONDACK CSD","2020-21",99158.8,67361.625
410601040000,50,15,13,21.5796288303841,0.030223345,0.68995892625,0.27981773,2021,1992,1017,19664,20680,4,161,5,6,5,0,53,6,84,86,"CAMDEN CSD",12.3726708074534,"CAMDEN CSD","2020-21",118465.3333,70836.46584
411101060000,64,13,6,45.3900709219858,0,0.737142068888889,0.262857934444444,2021,1244,574,17645,18219,3,96,3,4,3,25,24,2,94,97,"CLINTON CSD",12.9583333333333,"CLINTON CSD","2020-21",109783.3333,72813.93684
411501060000,80,13,15,31.6080600553141,0.20837751,0.47594769625,0.31567479,2021,2464,532,18939,19471,6,212,6,4,5,27,13,2,95,97,"NEW HARTFORD CSD",11.622641509434,"NEW HARTFORD CSD","2020-21",130300.8571,72798.62736
411504020000,26,2,4,0,NA,NA,NA,2021,537,1238,22356,23593,2,50,1,0,6,20,34,8,93,90,"NY MILLS UFSD",10.74,"NY MILLS UFSD","2020-21",102814,69392.06122
411603040000,34,5,8,31.6279069767442,0.399509172,0.370863232,0.2296275875,2021,913,663,17179,17842,3,74,3,2,8,9,32,6,90,89,"SAUQUOIT VALLEY CSD",12.3378378378378,"SAUQUOIT VALLEY CSD","2020-21",103495.3333,62286.09459
411701040000,10,5,1,21.9298245614035,0.608836188571429,0.319835427142857,0.0713283881428571,2021,429,735,24497,25232,2,41,1,1,14,0,47,9,87,90,"REMSEN CSD",10.4634146341463,"REMSEN CSD","2020-21",91536,74500.7561
411800010000,130,22,37,23.6363636363636,0.32272347,0.442180703125,0.235095831375,2021,5323,972,17171,18142,10,412,22,2,7,24,56,4,76,78,"ROME CITY SD",12.9199029126214,"ROME CITY SD","2020-21",102827.7647,67872.59069
411800877482,0,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NEW YORK STATE SCHOOL FOR THE DEAF","2020-21",NA,74209.23077
411902040000,18,10,3,19.1285866099894,0,1,0,2021,698,650,20216,20866,2,62,2,1,13,25,39,6,85,86,"WATERVILLE CSD",11.258064516129,"WATERVILLE CSD","2020-21",94217,61066.95161
412000050000,81,14,8,38.7374461979914,0,0.763059619125,0.23694037625,2021,1822,853,16749,17602,5,148,4,5,9,7,35,5,89,90,"SHERRILL CITY SD",12.3108108108108,"SHERRILL CITY SD","2020-21",105903,72266.41216
412201060000,27,15,3,16.8119551681196,0,0.808434521111111,0.191565483333333,2021,1235,1076,19387,20463,4,109,3,4,12,15,34,6,90,92,"HOLLAND PATENT CSD",11.3302752293578,"HOLLAND PATENT CSD","2020-21",105766.3333,66470.70642
412300010000,48,44,39,4.78230546976188,0.271362722,0.102254886,0.62638239125,2021,9316,1296,14673,15969,14,695,18,18,8,15,81,2,74,73,"UTICA CITY SD",13.4043165467626,"UTICA CITY SD","2020-21",109445.95,69971.87734
412801040000,33,12,2,33.8461538461539,0.544992305,0.45500769125,0,2021,846,448,21194,21642,5,67,3,1,9,22,22,4,93,93,"WESTMORELAND CSD",12.6268656716418,"WESTMORELAND CSD","2020-21",93838,69070.79104
412901040000,15,6,8,20.3527815468114,0.332619048,0.26195625,0.40542469,2021,567,831,20351,21183,2,58,2,0,10,21,29,7,94,98,"ORISKANY CSD",9.77586206896552,"ORISKANY CSD","2020-21",94269.5,60816.53448
412902060000,151,29,17,42.368125701459,0.296394732222222,0.501292155555556,0.202313114666667,2021,3075,412,17820,18232,6,244,8,6,8,9,31,4,93,94,"WHITESBORO CSD",12.6024590163934,"WHITESBORO CSD","2020-21",108905.7,74174.88934
4.19e+11,44,51,43,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ONEIDA-HERKIMER-MADISON BOCES","2020-21",104352.7,64394.22047
420101060000,265,34,31,54.7294506402313,0.406933755555556,0.593066234444444,0,2021,4349,625,16387,17012,8,352,16,2,8,30,22,2,93,94,"WEST GENESEE CSD",12.3551136363636,"WEST GENESEE CSD","2020-21",110776.9167,75551.41761
420303060000,483,70,35,51.1652542372881,0.0241623153,0.975837689,0,2021,8041,669,16336,17005,7,617,19,6,8,19,34,3,88,91,"NORTH SYRACUSE CSD",13.032414910859,"NORTH SYRACUSE CSD","2020-21",119379.75,71706.59121
420401060000,104,10,16,33.2587144227694,0.425189192222222,0.451502479555556,0.123308329333333,2021,3359,582,20309,20891,7,271,15,0,8,6,39,4,91,90,"EAST SYRACUSE MINOA CSD",12.3948339483395,"EAST SYRACUSE MINOA CSD","2020-21",103497.5,71817.92989
420411060000,142,11,7,48.881239242685,0,0.9908297,0.0091702989,2021,2600,695,19201,19896,5,205,9,4,4,15,22,2,94,95,"JAMESVILLE-DEWITT CSD",12.6829268292683,"JAMESVILLE-DEWITT CSD","2020-21",111619.7778,74969.02941
420501060000,37,3,4,26.1115031757234,0.911633922222222,0,0.0883660788888889,2021,1183,831,20531,21362,4,80,6,1,23,13,33,5,89,84,"JORDAN-ELBRIDGE CSD",14.7875,"JORDAN-ELBRIDGE CSD","2020-21",102807.5,67316.9
420601040000,19,11,2,23.1143552311436,0.897952035,0,0.10204796875,2021,595,913,23733,24647,3,66,3,1,5,14,27,6,85,87,"FABIUS-POMPEY CSD",9.01515151515152,"FABIUS-POMPEY CSD","2020-21",102554.6667,67933.87879
420701060000,106,11,19,57.6713819368879,0.07266473875,0.92733525375,0,2021,1697,733,17572,18305,4,138,5,2,8,10,19,2,94,95,"WESTHILL CSD",12.2971014492754,"WESTHILL CSD","2020-21",109175,68538.80435
420702030000,82,14,11,61.1483967188665,0.091316632,0.908683365,0,2021,1397,1266,18197,19463,3,127,6,3,10,21,55,2,88,84,"SOLVAY UFSD",11,"SOLVAY UFSD","2020-21",100257.6,62401.81102
420807040000,63,4,6,96.6257668711657,0.810118607142857,0,0.189881397142857,2021,796,3212,22804,26016,4,82,3,0,12,18,44,2,89,90,"LAFAYETTE CSD",9.70731707317073,"LAFAYETTE CSD","2020-21",95513,67745.62195
420901060000,284,34,32,49.5550514744373,0,0.945449298,0.0545507004,2021,5342,503,16252,16755,8,346,12,7,13,17,25,2,90,91,"BALDWINSVILLE CSD",15.4393063583815,"BALDWINSVILLE CSD","2020-21",100120.8667,78652.60983
421001060000,133,36,16,28.9445048966268,0.101438084,0.898561919,0,2021,4051,271,18545,18815,6,330,15,1,9,23,13,1,96,97,"FAYETTEVILLE-MANLIUS CSD",12.2757575757576,"FAYETTEVILLE-MANLIUS CSD","2020-21",105569.1818,70550.84242
421101060000,38,7,12,21.6154721274175,0.0467457216666667,0.940510103333333,0.0127441821666667,2021,1441,523,19487,20010,3,138,6,2,7,20,17,3,94,98,"MARCELLUS CSD",10.4420289855072,"MARCELLUS CSD","2020-21",117694,73227.99275
421201040000,49,10,4,51.1482254697286,0.532375888888889,0.467624101111111,0,2021,818,787,18230,19017,3,81,3,2,6,7,40,7,92,97,"ONONDAGA CSD",10.0987654320988,"ONONDAGA CSD","2020-21",108319.6667,65774.5679
421501060000,335,70,18,46.6314031180401,0,1,0,2021,6810,752,18271,19024,15,528,16,1,9,17,34,3,92,93,"LIVERPOOL CSD",12.8977272727273,"LIVERPOOL CSD","2020-21",106093.1667,74342.53409
421504020000,12,3,3,23.3918128654971,0.925187971428571,0,0.0748120285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LYNCOURT UFSD","2020-21",99424,65626.10256
421601060000,81,10,5,52.5974025974026,0.479493196666667,0.387620455555556,0.132886343333333,2021,1265,434,20346,20781,4,117,6,1,5,15,10,1,95,95,"SKANEATELES CSD",10.8119658119658,"SKANEATELES CSD","2020-21",133881.8,71234.78761
421800010000,759,135,188,36.9163424124514,0.092128926,0.797656394,0.110214674,2021,19099,2260,17406,19667,31,1578,46,56,12,20,82,0,61,64,"SYRACUSE CITY SD",12.1032953105196,"SYRACUSE CITY SD","2020-21",108790.8125,66560.47178
421902040000,62,0,6,57.3012939001848,0.51011972125,0.48988025625,0,2021,738,524,21072,21595,2,77,2,1,8,14,31,3,94,98,"TULLY CSD",9.58441558441558,"TULLY CSD","2020-21",109368.75,62669.41558
4.29e+11,46,22,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ONONDAGA-CORTLAND-MADISON BOCES","2020-21",102250.2381,64689.38323
430300050000,217,21,22,58.0524344569288,0,1,0,2021,3277,657,17849,18506,4,311,11,4,7,14,33,3,89,94,"CANANDAIGUA CITY SD",10.5369774919614,"CANANDAIGUA CITY SD","2020-21",99538.09091,65425.63023
430501040000,27,1,7,27.4949083503055,0.65911046625,0.34088953,0,2021,836,749,19070,19819,2,83,4,1,14,37,33,3,92,95,"EAST BLOOMFIELD CSD",10.0722891566265,"EAST BLOOMFIELD CSD","2020-21",96107.5,62007.37349
430700010000,123,23,26,54.424778761062,0.472446407777778,0.510516954444444,0.017036623,2021,2033,1934,19104,21038,4,223,7,4,16,24,60,3,77,80,"GENEVA CITY SD",9.11659192825112,"GENEVA CITY SD","2020-21",91022.11111,55283.67281
430901060000,31,12,6,19.5091252359975,0.36393733875,0.636062663,0,2021,1097,1228,20406,21633,4,98,6,3,22,20,41,10,86,93,"GORHAM-MIDDLESEX CSD (MARCUS WHITMAN",11.1938775510204,"GORHAM-MIDDLESEX CSD (MARCUS WHITMAN","2020-21",86411.8,60109.63265
431101040000,39,5,4,44.4191343963554,0.11873505625,0.88126494625,0,2021,783,879,18356,19235,3,73,4,0,10,24,50,5,76,84,"MANCHESTER-SHORTSVILLE CSD (RED JACK",10.7260273972603,"MANCHESTER-SHORTSVILLE CSD (RED JACK","2020-21",100467.3333,55147.76712
431201040000,29,1,5,37.1318822023047,0,1,0,2021,624,778,24258,25036,2,76,2,0,11,20,44,3,81,88,"NAPLES CSD",8.21052631578947,"NAPLES CSD","2020-21",98618.66667,61037.17333
431301060000,91,11,7,51.0089686098655,0.103924493333333,0.896075506666667,0,2021,1502,500,18863,19363,2,144,5,3,4,13,38,5,86,88,"PHELPS-CLIFTON SPRINGS CSD",10.4305555555556,"PHELPS-CLIFTON SPRINGS CSD","2020-21",99769,59178.70833
431401040000,15,7,2,20.0267022696929,0.422902983333333,0.577097016666667,0,2021,583,654,22163,22816,2,72,2,0,9,27,33,4,85,91,"HONEOYE CSD",8.09722222222222,"HONEOYE CSD","2020-21",87752.5,62936.875
431701060000,201,24,23,49.0483162518302,0.129720793333333,0.842905167777778,0.027374033,2021,4275,373,13857,14230,7,364,15,2,9,24,23,1,96,96,"VICTOR CSD",11.7445054945055,"VICTOR CSD","2020-21",93884.1875,62113.02198
4.39e+11,65,19,29,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WAYNE-FINGER LAKES BOCES","2020-21",94220.53333,59970.97727
440102060000,199,25,29,42.125317527519,0.202558856,0.797441144,0,2021,3724,447,21351,21797,5,308,11,4,13,22,26,4,93,93,"WASHINGTONVILLE CSD",12.0909090909091,"WASHINGTONVILLE CSD","2020-21",133437.1818,83627.1461
440201020000,41,3,7,37.037037037037,0,0.781895022222222,0.218104976888889,2021,951,217,23830,24048,2,81,4,1,11,25,29,5,87,85,"CHESTER UFSD",11.7407407407407,"CHESTER UFSD","2020-21",140343,87941.11111
440301060000,49,10,7,14.0200286123033,0.10953304625,0.7726163975,0.117850551,2021,3005,237,19960,20197,7,240,9,5,7,19,19,3,94,96,"CORNWALL CSD",12.5208333333333,"CORNWALL CSD","2020-21",140981.5833,95397.37083
440401060000,218,26,30,38.1252186079049,0,0.73159788,0.26840212,2021,4817,0,20807,20807,7,329,12,8,7,14,43,9,90,92,"PINE BUSH CSD",14.6413373860182,"PINE BUSH CSD","2020-21",159990.8824,88820.76292
440601040000,78,17,17,23.8605078005506,0.077124755,0.7202825575,0.20259268625,2021,2823,626,21123,21749,5,248,10,3,8,24,24,3,90,93,"GOSHEN CSD",11.383064516129,"GOSHEN CSD","2020-21",128427.8889,100872.7039
440901040000,31,10,10,18.6634557495485,0,0.57993302375,0.42006696385,2021,940,505,28328,28833,3,97,5,1,5,6,35,5,84,81,"HIGHLAND FALLS CSD",9.69072164948454,"HIGHLAND FALLS CSD","2020-21",126797.6,79480.83158
441000010000,391,73,47,54.4189283228949,0,0.712943542,0.2870564574,2021,7235,1038,19858,20896,6,638,17,4,8,17,71,4,81,82,"MIDDLETOWN CITY SD",11.3401253918495,"MIDDLETOWN CITY SD","2020-21",158845.6,90454.03318
441101040000,130,16,15,29.4650951949229,0,0.8127567925,0.187243207375,2021,3391,489,19566,20055,5,272,9,5,6,20,24,5,90,92,"MINISINK VALLEY CSD",12.4669117647059,"MINISINK VALLEY CSD","2020-21",149481.75,91547.76471
441201060000,312,31,39,41.1067193675889,0.224183294,0.7758167114,0,2021,6658,824,21785,22609,7,501,15,6,7,11,30,4,94,95,"MONROE-WOODBURY CSD",13.2894211576846,"MONROE-WOODBURY CSD","2020-21",160665.8947,108129.6587
441202020000,4,4,5,0.541491809936375,0.855172414,0,0.14482758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KIRYAS JOEL VILLAGE UFSD","2020-21",180147,71815.25
441301060000,132,24,23,26.1697065820777,0.065709611,0.842651867,0.091638521,2021,4025,704,21887,22591,7,362,11,4,7,18,31,5,90,91,"VALLEY CSD (MONTGOMERY)",11.1187845303867,"VALLEY CSD (MONTGOMERY)","2020-21",148381.8571,97325.55932
441600010000,578,120,46,49.137124883108,0,0.730456659,0.269543335,2021,10927,1237,20502,21739,13,918,26,14,9,16,60,1,74,77,"NEWBURGH CITY SD",11.9030501089325,"NEWBURGH CITY SD","2020-21",140970.9348,95203.31335
441800050000,95,15,10,32.0945945945946,0.0694551044444444,0.870921683333333,0.0596232055555555,2021,2393,1408,23491,24899,4,227,9,4,8,3,56,1,82,79,"PORT JERVIS CITY SD",10.5418502202643,"PORT JERVIS CITY SD","2020-21",138987.3636,86641.71806
441903020000,14,1,5,35.8056265984655,0,0.512902394285714,0.487097612857143,2021,237,214,50487,50701,3,35,1,0,16,14,26,4,90,86,"TUXEDO UFSD",6.77142857142857,"TUXEDO UFSD","2020-21",142190,90056.54286
442101060000,162,26,19,35.984007107952,0,1,0,2021,3578,427,20163,20589,4,268,12,0,6,11,16,2,92,89,"WARWICK VALLEY CSD",13.3507462686567,"WARWICK VALLEY CSD","2020-21",151941,99918.93939
442111020000,33,4,5,36.5448504983389,0.8649117425,0,0.135088262625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GREENWOOD LAKE UFSD","2020-21",141450,88174.96154
442115020000,42,10,7,44.5387062566278,0.7866132025,0,0.21338679875,2021,760,492,24480,24972,2,76,3,0,11,40,24,0,90,92,"FLORIDA UFSD",10,"FLORIDA UFSD","2020-21",143085,87949.15789
4.49e+11,49,18,62,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ORANGE-ULSTER BOCES","2020-21",132968.6,88787.96234
450101060000,86,11,15,48.0178671133445,0,1,0,2021,1783,1028,14954,15982,2,133,7,0,9,10,54,5,81,94,"ALBION CSD",13.406015037594,"ALBION CSD","2020-21",85375,68843.04511
450607040000,37,4,0,50.5464480874317,1,0,0,2021,701,994,17461,18456,3,71,3,0,7,8,44,6,84,98,"KENDALL CSD",9.87323943661972,"KENDALL CSD","2020-21",105659.3333,54565.50704
450704040000,45,13,4,44.0313111545988,0,1,0,2021,961,1721,18757,20478,2,88,3,3,10,12,48,5,82,90,"HOLLEY CSD",10.9204545454545,"HOLLEY CSD","2020-21",109052,65443.68966
450801060000,87,16,15,55.7335041639974,0.58179438125,0.38006769125,0.03813794125,2021,1414,460,20455,20915,3,138,8,0,8,12,54,1,90,94,"MEDINA CSD",10.2463768115942,"MEDINA CSD","2020-21",94026.4,75720.21898
451001040000,20,10,3,32.5732899022801,0.897925465714286,0,0.102074538142857,2021,626,1840,19377,21217,2,41,3,0,33,58,21,7,88,92,"LYNDONVILLE CSD",15.2682926829268,"LYNDONVILLE CSD","2020-21",107925,63605.80488
4.59e+11,81,5,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ORLEANS-NIAGARA BOCES","2020-21",94628.57143,64642.07386
460102040000,15,6,0,12.4688279301746,0,0.68582543525,0.31417456625,2021,1070,1269,22606,23875,2,87,4,2,10,15,56,3,73,82,"ALTMAR-PARISH-WILLIAMSTOWN CSD",12.2988505747126,"ALTMAR-PARISH-WILLIAMSTOWN CSD","2020-21",95578.75,71893.63218
460500010000,170,26,14,52.9265255292652,0,1,0,2021,3144,1412,19333,20745,6,229,9,6,18,26,52,0,83,87,"FULTON CITY SD",13.7292576419214,"FULTON CITY SD","2020-21",112241.875,70182.2807
460701040000,22,6,7,15.8387329013679,0,0.708419725,0.291580283,2021,1225,1072,19255,20327,3,101,5,1,13,16,62,2,77,83,"HANNIBAL CSD",12.1287128712871,"HANNIBAL CSD","2020-21",92226.66667,63864.09901
460801060000,153,20,40,37.9935435808294,0,0.785719917,0.2142800797,2021,3534,718,17528,18246,7,268,9,1,10,17,41,3,85,85,"CENTRAL SQUARE CSD",13.1865671641791,"CENTRAL SQUARE CSD","2020-21",102679.1818,69266.71103
460901060000,91,13,25,45.1612903225806,0,1,0,2021,1942,825,21625,22450,5,172,6,4,12,28,45,4,86,88,"MEXICO CSD",11.2906976744186,"MEXICO CSD","2020-21",103803.8571,67099.13372
461300010000,113,16,19,29.6121593291405,0,0.735380284444444,0.264619716666667,2021,3548,1087,19591,20678,7,277,13,1,8,21,43,3,79,83,"OSWEGO CITY SD",12.8086642599278,"OSWEGO CITY SD","2020-21",108827.2727,71370.07942
461801040000,23,5,6,24.468085106383,0.437004747777778,0.533140262222222,0.0298549866666667,2021,943,916,20539,21455,2,83,2,0,5,25,48,3,83,90,"PULASKI CSD",11.3614457831325,"PULASKI CSD","2020-21",92404.66667,68358.96386
461901040000,25,9,6,29.4811320754717,0.582950598142857,0.251382872142857,0.165666504285714,2021,715,665,34043,34707,3,69,2,1,12,18,46,4,83,85,"SANDY CREEK CSD",10.3623188405797,"SANDY CREEK CSD","2020-21",96423.33333,68068.94203
462001060000,67,10,9,35.6382978723404,0,1,0,2021,1666,976,20602,21578,2,148,4,2,3,10,49,4,90,90,"PHOENIX CSD",11.2567567567568,"PHOENIX CSD","2020-21",101578.75,72276.92568
4.69e+11,35,3,19,9.17190775681342,0,0.70230282,0.29769718125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OSWEGO BOCES","2020-21",91881.63636,71351.69512
470202040000,16,5,5,42.5531914893617,0,0.96101541,0.038984589,2021,310,1321,22742,24063,1,27,2,0,21,33,55,10,86,91,"GILBERTSVILLE-MOUNT UPTON CSD",11.4814814814815,"GILBERTSVILLE-MOUNT UPTON CSD","2020-21",86813,59097.44444
470501040000,10,1,1,25.8397932816537,0,0.943754387,0.056245613,2021,341,964,23205,24169,1,41,2,0,9,13,38,7,87,90,"EDMESTON CSD",8.31707317073171,"EDMESTON CSD","2020-21",98427,56046.5122
470801040000,13,1,0,42.483660130719,0,0.781562455,0.2184375525,2021,286,2039,22688,24728,1,34,2,1,9,0,62,7,88,94,"LAURENS CSD",8.41176470588235,"LAURENS CSD","2020-21",90000,52428.11765
470901040000,23,5,2,76.4119601328904,0,0.953848711428571,0.0461512842857143,2021,287,1294,22004,23298,1,25,3,1,19,0,43,7,89,95,"SCHENEVUS CSD",11.48,"SCHENEVUS CSD","2020-21",106600,57241.36
471101040000,29,3,6,78.804347826087,0.6209677375,0.24397712925,0.135055121,2021,347,914,23520,24434,1,40,3,0,8,14,38,5,87,95,"MILFORD CSD",8.675,"MILFORD CSD","2020-21",107620,54808.675
471201040000,18,2,4,47.8723404255319,0,0.900146854,0.0998531408,2021,307,2405,23053,25457,1,40,2,0,6,14,44,4,73,83,"MORRIS CSD",7.675,"MORRIS CSD","2020-21",109108,52291.7
471400010000,66,12,7,42.1994884910486,0,0.627873357777778,0.372126638888889,2021,1636,1036,19415,20451,4,153,8,1,9,0,38,3,80,84,"ONEONTA CITY SD",10.6928104575163,"ONEONTA CITY SD","2020-21",105369,66371.64706
471601040000,32,2,12,36.7816091954023,0,0.98345022625,0.01654977375,2021,723,689,19888,20577,3,65,4,0,6,0,39,3,84,83,"OTEGO-UNADILLA CSD",11.1230769230769,"OTEGO-UNADILLA CSD","2020-21",110377,69048.61538
471701040000,3,3,7,3.7037037037037,0,0.653403812,0.346596206,2021,784,590,18387,18977,3,60,4,1,15,40,24,3,94,94,"COOPERSTOWN CSD",13.0666666666667,"COOPERSTOWN CSD","2020-21",92500,66025.28333
472001040000,13,7,0,25.0481695568401,0.354877866,0.2990422254,0.346079916,2021,405,0,24397,24397,3,53,2,0,2,10,49,9,74,74,"RICHFIELD SPRINGS CSD",7.64150943396226,"RICHFIELD SPRINGS CSD","2020-21",82459.66667,56459.31373
472202040000,9,1,3,18.6335403726708,1,0,0,2021,416,1201,24839,26039,2,45,0,0,13,14,41,6,77,77,"CHERRY VALLEY-SPRINGFIELD CSD",9.24444444444444,"CHERRY VALLEY-SPRINGFIELD CSD","2020-21",94680,55899.77778
472506040000,26,4,5,80.7453416149068,0.787929773333333,0.0362517083333333,0.1758185175,2021,309,2821,20697,23518,2,33,2,0,14,0,46,7,90,93,"WORCESTER CSD",9.36363636363636,"WORCESTER CSD","2020-21",86594,53629.51515
480101060000,149,35,24,34.8538011695906,0.00110511879,0.895831189,0.1030636898,2021,3840,534,27077,27611,4,371,10,6,5,15,18,2,93,96,"MAHOPAC CSD",10.3504043126685,"MAHOPAC CSD","2020-21",158937.9167,116811.3135
480102060000,174,29,36,41.958041958042,0.0029347055,0.862960768,0.1341045283,2021,3816,889,28341,29229,5,332,11,5,6,18,27,3,94,96,"CARMEL CSD",11.4939759036145,"CARMEL CSD","2020-21",145844.6364,128045.4743
480401040000,40,5,10,54.3478260869565,0.58787836875,0.24735194125,0.16476968625,2021,788,409,26494,26903,3,80,2,2,7,25,13,2,96,94,"HALDANE CSD",9.85,"HALDANE CSD","2020-21",149768.3333,98429.75
480404020000,16,4,3,48.4848484848485,0.83254156,0,0.16745843625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GARRISON UFSD","2020-21",155000,90439.62069
480503040000,64,9,13,39.0959071472205,0.554907856111111,0.317222013333333,0.127870127,2021,1616,478,25438,25916,3,122,5,2,7,9,19,2,89,95,"PUTNAM VALLEY CSD",13.2459016393443,"PUTNAM VALLEY CSD","2020-21",160379,111240.7131
480601060000,175,14,17,55.5379244684227,0.308602819,0.6913971753,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BREWSTER CSD","2020-21",160220.8889,114121.341
4.89e+11,35,7,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PUTNAM-NORTHERN WESTCHESTER BOCES","2020-21",142081,100596.5615
490101040000,9,1,3,9.42408376963351,0,1,0,2021,637,682,27160,27842,2,82,3,1,13,20,40,6,79,79,"BERLIN CSD",7.76829268292683,"BERLIN CSD","2020-21",96142.66667,64964.59259
490202040000,45,4,9,36.3783346806791,0.2925276625,0.70747233125,0,2021,1112,473,17908,18381,2,110,3,2,10,22,28,4,88,93,"BRUNSWICK CSD (BRITTONKILL)",10.1090909090909,"BRUNSWICK CSD (BRITTONKILL)","2020-21",115553.6667,62424.34579
490301060000,171,19,26,39.4190871369295,0,1,0,2021,4018,438,17639,18076,7,347,9,7,8,23,21,2,95,94,"EAST GREENBUSH CSD",11.5792507204611,"EAST GREENBUSH CSD","2020-21",138981.9167,77459.73874
490501060000,49,10,7,38.28125,0,1,0,2021,1044,1148,16880,18027,2,84,4,0,11,43,43,7,88,86,"HOOSICK FALLS CSD",12.4285714285714,"HOOSICK FALLS CSD","2020-21",97253.25,68883.2619
490601060000,65,10,5,25.5302435192459,0.360250407142857,0.196254745285714,0.44349484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LANSINGBURGH CSD","2020-21",96526,62458.125
490801080000,1,0,0,5.95238095238095,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NORTH GREENBUSH COMN SD (WILLIAMS)","2020-21",30000,52832.5
